CountryName,CountryCode,Inbound Price,Provider,OutBoundTransactional Price,OutBound Promotional Price,OutBound OTP Price
Indonesia,ID,0.00047,PT XL Axiata Tbk,0.0293,0.0293,0.04633
Indonesia,ID,0.00047,Smartfren,0.0293,0.0293,0.04633
Indonesia,ID,0.00047,Smartfren,0.03502,0.03502,0.04633
Indonesia,ID,0.00047,Telkomsel,0.113,0.09668,0.04633
Indonesia,ID,0.00047,Telkomsel,0.09455,0.08089,0.04633
Ireland,IE,0.00116,Carphone Warehouse,0.09924,0.09924,0.04069
Ireland,IE,0.00116,Liffey Telecom Ltd,0.09924,0.09924,0.04069
Ireland,IE,0.00116,Lycamobile Ireland Ltd,0.09924,0.09924,0.04069
Ireland,IE,0.00116,Meteor,0.09924,0.09924,0.04069
Ireland,IE,0.00116,Meteor,0.09924,0.09924,0.04069
Ireland,IE,0.00116,Three Ireland (Hutchison) Ltd,0.09924,0.09924,0.04069
Ireland,IE,0.00116,Three Ireland Services (Hutchison) Ltd,0.09924,0.09924,0.04069
Ireland,IE,0.00116,Virgin Media Ireland Ltd,0.09924,0.09924,0.04069
Ireland,IE,0.00116,Vodafone Ireland plc,0.09924,0.09924,0.04069
Israel,IL,0.00279,AZI Communications,0.00868,0.00868,0.0058
Israel,IL,0.00279,Alon Cellular,0.00868,0.00868,0.0058
Israel,IL,0.00279,Annatel Mobile,0.0058,0.01348,
Israel,IL,0.00279,Beezz Communication Solutions,0.00868,0.00868,0.0058
Israel,IL,0.00279,Cellact Communications,0.00868,0.00868,0.0058
Israel,IL,0.00279,Cellcom,0.00868,0.00868,0.0058
Israel,IL,0.00279,Free Telecom,0.00868,0.00868,0.0058
Israel,IL,0.00279,Golan Telecom,0.00868,0.00868,0.0058
Israel,IL,0.00279,HomeCell,0.00868,0.00868,0.0058
Israel,IL,0.00279,Hot Mobile,0.00868,0.00868,0.0058
Israel,IL,0.00279,Hot Mobile,0.00868,0.00868,
Israel,IL,0.00279,Hot Mobile,0.00868,0.00868,0.0058
Israel,IL,0.00279,Jawwal Palestine,0.00868,0.00868,0.0058
Israel,IL,0.00279,LB Annatel Ltd,0.00868,0.00868,
Israel,IL,0.00279,Partner,0.00868,0.00868,0.0058
Israel,IL,0.00279,Pelephone,0.00868,0.00868,0.0058
Israel,IL,0.00279,Pelephone,0.01414,0.01348,0.0058
Israel,IL,0.00279,Rami Levy Communications,0.00868,0.00868,0.0058
Israel,IL,0.00279,Wataniya,0.00868,0.00868,0.0058
Israel,IL,0.00279,Xphone,0.01414,0.01348,0.0058
India,IN,0.00187,All Networks,0.00223,0.00223,0.00223
Italy,IT,0.00465,British Telecom Italia,0.06814,0.06814,0.03432
Italy,IT,0.00465,Digi Mobil,0.06814,0.06814,0.03432
Italy,IT,0.00465,Elsacom,0.07004,0.07004,0.03432
Italy,IT,0.00465,Enel S.p.A.,0.06814,0.06814,0.03432
Italy,IT,0.00465,FastWeb S.p.A.,0.06814,0.06814,0.03432
Italy,IT,0.00465,H3G S.p.A.,0.08143,0.08143,0.03432
Italy,IT,0.00465,H3G S.p.A.,0.08143,0.08143,0.03432
Italy,IT,0.00465,H3G S.p.A.,0.06814,0.06814,0.03432
Italy,IT,0.00465,Iliad,0.06814,0.06814,0.03432
Italy,IT,0.00465,Intermatica S.r.l.,0.06814,0.06814,0.03432
Italy,IT,0.00465,Lycamobile S.r.L.,0.06814,0.06814,0.03432
Italy,IT,0.00465,Noverca Italia S.r.l.,0.06814,0.06814,0.03432
Italy,IT,0.00465,RFI-Rete Ferroviaria Italiana,0.06814,0.06814,0.03432
Italy,IT,0.00465,Telecom Italia S.p.A.,0.06814,0.06814,0.03432
Italy,IT,0.00465,Telecom Italia S.p.A.,0.08143,0.08143,0.03432
Italy,IT,0.00465,Telecom Italia S.p.A.,0.08143,0.08143,0.03432
Italy,IT,0.00465,Telespazio S.p.A.,0.06814,0.06814,0.03432
Italy,IT,0.00465,VEI s.r.l.,0.07004,0.07004,0.03432
Italy,IT,0.00465,Vodafone Omnitel N.V.,0.08143,0.08143,0.03432
Italy,IT,0.00465,Vodafone Omnitel N.V.,0.06814,0.06814,0.03432
Italy,IT,0.00465,Wind Telecomunicazioni S.p.A.,0.08143,0.08143,0.03432
Italy,IT,0.00465,Wind Telecomunicazioni S.p.A.,0.06814,0.06814,0.03432
Japan,JP,0.085,KDDI,0.06278,0.06278,0.03516
Japan,JP,0.085,KDDI,0.06278,0.06278,0.03516
Japan,JP,0.085,KDDI,0.08575,0.08575,0.03516
Japan,JP,0.085,KDDI,0.08575,0.08575,0.03516
Japan,JP,0.085,KDDI,0.08575,0.08575,0.03516
Japan,JP,0.085,KDDI,0.08575,0.08575,0.03516
Japan,JP,0.085,KDDI,0.08575,0.08575,0.03516
Japan,JP,0.085,KDDI,0.06278,0.06278,0.03516
Japan,JP,0.085,KDDI,0.06278,0.06278,0.03516
Japan,JP,0.085,KDDI,0.08575,0.08575,0.03516
Japan,JP,0.085,KDDI,0.08575,0.08575,0.03516
Japan,JP,0.085,KDDI,0.08575,0.08575,0.03516
Japan,JP,0.085,KDDI,0.08575,0.08575,0.03516
Japan,JP,0.085,KDDI,0.08575,0.08575,0.03516
Japan,JP,0.085,KDDI,0.08575,0.08575,0.03516
Japan,JP,0.085,KDDI,0.08575,0.08575,0.03516
Japan,JP,0.085,KDDI,0.06278,0.06278,0.03516
Japan,JP,0.085,KDDI,0.06278,0.06278,0.03516
Japan,JP,0.085,KDDI,0.06278,0.06278,0.03516
Japan,JP,0.085,KDDI,0.06278,0.06278,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.06278,0.06278,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.09826,0.09826,
Japan,JP,0.085,NTT DoCoMo,0.09826,0.09826,
Japan,JP,0.085,NTT DoCoMo,0.09826,0.09826,
Japan,JP,0.085,NTT DoCoMo,0.09826,0.09826,
Japan,JP,0.085,NTT DoCoMo,0.09826,0.09826,
Japan,JP,0.085,NTT DoCoMo,0.09826,0.09826,
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.09826,0.09826,
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.09826,0.09826,
Japan,JP,0.085,NTT DoCoMo,0.09826,0.09826,
Japan,JP,0.085,NTT DoCoMo,0.09826,0.09826,
Japan,JP,0.085,NTT DoCoMo,0.09826,0.09826,
Japan,JP,0.085,NTT DoCoMo,0.08575,0.08575,0.03516
Japan,JP,0.085,NTT DoCoMo,0.09826,0.09826,
Japan,JP,0.085,Okinawa Cellular Telephone Company,0.06278,0.06278,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.09826,0.09826,
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.06278,0.06278,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.09826,0.09826,
Japan,JP,0.085,Softbank Mobile Corp,0.09826,0.09826,
Japan,JP,0.085,Softbank Mobile Corp,0.09826,0.09826,
Japan,JP,0.085,Softbank Mobile Corp,0.09826,0.09826,
Japan,JP,0.085,Softbank Mobile Corp,0.09826,0.09826,
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
Japan,JP,0.085,Softbank Mobile Corp,0.08575,0.08575,0.03516
South Korea,KR,0.00047,KT Direct,0.02958,0.02958,0.01259
South Korea,KR,0.00047,KT Direct,0.02958,0.02958,0.01259
South Korea,KR,0.00047,KT Direct,0.02958,0.02958,0.01259
South Korea,KR,0.00047,Korea Cable Telecom,0.02414,0.0307,0.01259
South Korea,KR,0.00047,LG Dacom,0.02958,0.02958,0.01259
South Korea,KR,0.00047,SK Telecom,0.02958,0.02958,0.01259
South Korea,KR,0.00047,SK Telecom,0.02958,0.02958,0.01259
Lithuania,LT,0.00698,Bite Lietuva UAB,0.04941,0.04941,0.02206
Lithuania,LT,0.00698,Lithuanian Railways,0.04073,0.0538,0.02206
Lithuania,LT,0.00698,Mediafon UAB,0.04941,0.04941,0.02206
Lithuania,LT,0.00698,Tele2 UAB,0.04941,0.04941,0.02206
Lithuania,LT,0.00698,Telia Lietuva AB,0.04941,0.04941,0.02206
Latvia,LV,0.00093,Bite,0.07763,0.07763,0.03408
Latvia,LV,0.00093,IZZI,0.07763,0.07763,0.03408
Latvia,LV,0.00093,LMT,0.07763,0.07763,0.03408
Latvia,LV,0.00093,MTS GSM,0.07763,0.07763,0.03408
Latvia,LV,0.00093,TELE2,0.07763,0.07763,0.03408
Latvia,LV,0.00093,TRIATEL,0.07763,0.07763,0.03408
Latvia,LV,0.00093,Unknown Cellular Latvia,0.07763,0.07763,0.03408
Latvia,LV,0.00093,camelmobile,0.07763,0.07763,0.03408
Mexico,MX,0.009,AT&T,0.02648,0.02648,0.01086
Mexico,MX,0.009,AT&T,0.0162,0.0162,0.01086
Mexico,MX,0.009,AT&T,0.02648,0.02648,0.01086
Mexico,MX,0.009,AT&T,0.02648,0.02648,0.01086
Mexico,MX,0.009,AT&T,0.02648,0.02648,0.01086
Mexico,MX,0.009,AT&T,0.02648,0.02648,0.01086
Mexico,MX,0.009,AT&T,0.02648,0.02648,0.01086
Mexico,MX,0.009,AT&T,0.02648,0.02648,0.01086
Mexico,MX,0.009,Altan Redes,0.0162,0.0162,0.01086
Mexico,MX,0.009,Axtel S.A.B. De C.V.,0.0162,0.0162,0.01086
Mexico,MX,0.009,Maxcom Telecomunicaciones, S.A.B. de C.V.,0.01086,0.01811,
Mexico,MX,0.009,Movistar,0.0162,0.0162,0.01086
Mexico,MX,0.009,NII Digital S. de R.L. de C.V.,0.0162,0.0162,0.01086
Mexico,MX,0.009,NII Digital S. de R.L. de C.V.,0.02648,0.02648,0.01086
Mexico,MX,0.009,NII Digital S. de R.L. de C.V.,0.02648,0.02648,0.01086
Mexico,MX,0.009,Radiomovil Dipsa S.A. De C.V.,0.0162,0.0162,0.01086
Mexico,MX,0.009,Radiomovil Dipsa S.A. De C.V.,0.02648,0.02648,0.01086
Mexico,MX,0.009,Servicios De Acceso Inalambricos S.A. De C.V.,0.0162,0.0162,0.01086
Mexico,MX,0.009,Servicios De Acceso Inalambricos S.A. De C.V.,0.02648,0.02648,0.01086
Mexico,MX,0.009,movistar,0.0162,0.0162,0.01086
Malaysia,MY,0.00349,Altel  Communications Sdn Bhd,0.06672,0.05777,0.03937
Malaysia,MY,0.00349,Baraka Telecom Sdn Bhd,0.06672,0.05777,0.03937
Malaysia,MY,0.00349,Celcom,0.09602,0.08314,0.03937
Malaysia,MY,0.00349,Celcom,0.06672,0.05777,0.03937
Malaysia,MY,0.00349,DiGi,0.05389,0.05777,0.03937
Malaysia,MY,0.00349,DiGi Telecommunications Sdn Bhd,0.06672,0.05777,0.03937
Malaysia,MY,0.00349,DiGi Telecommunications Sdn Bhd,0.09602,0.08314,0.03937
Malaysia,MY,0.00349,Electcoms Wireless Sdn Bhd,0.06672,0.05777,0.03937
Malaysia,MY,0.00349,Maxis Mobile Services Sdn Bhd,0.06672,0.05777,0.03937
Malaysia,MY,0.00349,Maxis Mobile Services Sdn Bhd,0.09602,0.08314,0.03937
Malaysia,MY,0.00349,Packet One Networks Sdn Bhd,0.06672,0.05777,0.03937
Malaysia,MY,0.00349,Samata Communications,0.06672,0.05777,0.03937
Malaysia,MY,0.00349,Telekom Malaysia Bhd,0.09602,0.08314,0.03937
Malaysia,MY,0.00349,Telekom Malaysia Bhd,0.06672,0.05777,0.03937
Malaysia,MY,0.00349,Telin,0.06672,0.05777,
Malaysia,MY,0.00349,Tune Talk,0.06672,0.05777,0.03937
Malaysia,MY,0.00349,U Mobile Sdn Bhd,0.06672,0.05777,0.03937
Malaysia,MY,0.00349,YTL Communications Sdn Bhd,0.06672,0.05777,0.03937
Netherlands,NL,0.00698,AGMS Netherlands B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,Aspider Solutions Nederland B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,BodyTrace Netherlands B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,Elephant Talk Comm. Premium Rate Serv. Neth. B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,Intercity Mobile Communications B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,KPN Mobile The Netherlands B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,KPN Mobile The Netherlands B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,KPN Mobile The Netherlands B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,KPN Mobile The Netherlands B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,KPN Mobile The Netherlands B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,KPN Mobile The Netherlands B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,KPN Mobile The Netherlands B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,Lancelot B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,Lycamobile Netherlands Limited,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,Private Mobility Nederland B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,Private Mobility Nederland B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,Private Mobility Nederland B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,Roamware (Netherlands) B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,T-Mobile Netherlands B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,T-Mobile Netherlands B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,Tele2 Nederland B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,Teleena Holding B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,UPC Nederland B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,Vodafone Libertel B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,Voiceworks B.V.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,Voxbone S.A.,0.12758,0.12758,0.06658
Netherlands,NL,0.00698,Ziggo B.V.,0.12758,0.12758,0.06658
Norway,NO,0.00233,Com4 AS,0.08663,0.08663,0.03552
Norway,NO,0.00233,ICE,0.08663,0.08663,0.03552
Norway,NO,0.00233,ICE Norge AS,0.08663,0.08663,0.03552
Norway,NO,0.00233,Jernbaneverket,0.08663,0.08663,0.03552
Norway,NO,0.00233,Jernbaneverket,0.08663,0.08663,0.03552
Norway,NO,0.00233,Lycamobile Norway Ltd,0.08663,0.08663,0.03552
Norway,NO,0.00233,Network Norway AS,0.08663,0.08663,0.03552
Norway,NO,0.00233,Network Norway AS,0.08663,0.08663,0.03552
Norway,NO,0.00233,Network Norway AS,0.08663,0.08663,0.03552
Norway,NO,0.00233,Phonero AS,0.08663,0.08663,0.03552
Norway,NO,0.00233,TDC AS,0.08663,0.08663,0.03552
Norway,NO,0.00233,Tele2 Norge AS,0.08663,0.08663,0.03552
Norway,NO,0.00233,Telenor,0.08663,0.08663,0.03552
Norway,NO,0.00233,Telenor Norge AS,0.08663,0.08663,0.03552
Norway,NO,0.00233,Teletopia,0.08663,0.08663,0.03552
Norway,NO,0.00233,TeliaSonera Norge AS,0.08663,0.08663,0.03552
New Zealand,NZ,0.0904,Telecom New Zealand Limited,0.14795,0.14795,0.06637
New Zealand,NZ,0.0904,Telecom New Zealand Limited,0.14795,0.14795,0.06637
New Zealand,NZ,0.0904,Telecom New Zealand Limited,0.14795,0.14795,0.06637
New Zealand,NZ,0.0904,Two Degrees Mobile Limited,0.14795,0.14795,0.06637
New Zealand,NZ,0.0904,Vodafone New Zealand Limited,0.14795,0.14795,0.06637
New Zealand,NZ,0.0904,Vodafone New Zealand Limited,0.14795,0.14795,0.06637
New Zealand,NZ,0.0904,Woosh,0.12146,0.16014,0.06637
Philippines,PH,0.02616,ACES,0.03215,0.02995,0.00643
Philippines,PH,0.02616,Globe Telecom,0.03215,0.02995,0.00643
Philippines,PH,0.02616,Globe Telecom,0.01568,0.0146,0.00643
Philippines,PH,0.02616,Nextel,0.0175,0.02995,0.00643
Philippines,PH,0.02616,Smart,0.03215,0.02995,0.00643
Philippines,PH,0.02616,Smart,0.01568,0.0146,0.00643
Philippines,PH,0.02616,Sun Cellular,0.03215,0.02995,0.00643
Poland,PL,0.00233,AMD Telecom S.A.,0.03913,0.03873,0.01761
Poland,PL,0.00233,Aero 2 Sp. Z.o.o.,0.04295,0.04251,0.01761
Poland,PL,0.00233,Aero 2 Sp. Z.o.o.,0.03913,0.03873,0.01761
Poland,PL,0.00233,Agile Telecom S.P.A.,0.03913,0.03873,0.01761
Poland,PL,0.00233,CallFreedom Sp. z.o.o.,0.03913,0.03873,0.01761
Poland,PL,0.00233,Compatel Limited,0.03913,0.03873,0.01761
Poland,PL,0.00233,E-Telko,0.03913,0.03873,0.01761
Poland,PL,0.00233,Ez Phone Mobile Sp. z.o.o.,0.03913,0.03873,0.01761
Poland,PL,0.00233,Interactive Digital Media GmbH,0.03913,0.03873,0.01761
Poland,PL,0.00233,Lycamobile Sp. z o.o.,0.03913,0.03873,0.01761
Poland,PL,0.00233,MobiWeb Telecom Limited,0.03913,0.03873,0.01761
Poland,PL,0.00233,Mobyland,0.03222,0.03873,0.01761
Poland,PL,0.00233,Mundio Mobile,0.03913,0.03873,0.01761
Poland,PL,0.00233,NORDISK Polska,0.03913,0.03873,0.01761
Poland,PL,0.00233,Netia,0.03222,0.03873,0.01761
Poland,PL,0.00233,NextGen Mobile Ltd,0.03913,0.03873,0.01761
Poland,PL,0.00233,Orange,0.03222,0.03873,0.01761
Poland,PL,0.00233,Orange Polska S.A.,0.03913,0.03873,0.01761
Poland,PL,0.00233,P4,0.03913,0.03873,0.01761
Poland,PL,0.00233,P4,0.04295,0.04251,0.01761
Poland,PL,0.00233,PKP Polski Linie Kolejowe S.A.,0.03913,0.03873,0.01761
Poland,PL,0.00233,POLSAT,0.03913,0.03873,0.01761
Poland,PL,0.00233,Polkomtel S.A.,0.03913,0.03873,0.01761
Poland,PL,0.00233,Rebtel Poland Sp. z o.o.,0.03913,0.03873,0.01761
Poland,PL,0.00233,Sferia S.A.,0.03913,0.03873,0.01761
Poland,PL,0.00233,Sferia S.A.,0.04295,0.04251,0.01761
Poland,PL,0.00233,Sferia S.A.,0.04295,0.04251,0.01761
Poland,PL,0.00233,T-Mobile Polska S.A.,0.03913,0.03873,0.01761
Poland,PL,0.00233,T-Mobile Polska S.A.,0.04295,0.04251,0.01761
Poland,PL,0.00233,Teleena Holding BV,0.03913,0.03873,0.01761
Poland,PL,0.00233,Virgin Mobile Polska Sp. z o.o.,0.03913,0.03873,0.01761
Poland,PL,0.00233,Voxbone S.A.,0.03913,0.03873,0.01761
Poland,PL,0.00233,wRodzinie,0.03222,0.03873,0.01761
Puerto Rico,PR,0.00047,North Sight Communications,0.00421,0.00421,0.00173
Puerto Rico,PR,0.00047,PR Wireless Inc. DBA Open Mobile,0.0019,0.0019,0.00173
Puerto Rico,PR,0.00047,Puerto Rico Telco dba Claro Puerto Rico,0.0019,0.0019,0.00173
Portugal,PT,0.00326,Lycamobile Portugal LDA.,0.03031,0.02961,0.01425
Portugal,PT,0.00326,MEO - Services de Comunications e Multimedia S.A.,0.03475,0.03395,0.01425
Portugal,PT,0.00326,MEO - Services de Comunications e Multimedia S.A.,0.03031,0.02961,0.01425
Portugal,PT,0.00326,MEO - Services de Comunications e Multimedia S.A.,0.03475,0.03395,0.01425
Portugal,PT,0.00326,Mundio Mobile,0.03031,0.02961,0.01425
Portugal,PT,0.00326,NOS Comunicacoes S.A.,0.03031,0.02961,0.01425
Portugal,PT,0.00326,Vodafone Portugal - Comunicacoes Pessoais S.A.,0.03031,0.02961,0.01425
Portugal,PT,0.00326,Vodafone Portugal - Comunicacoes Pessoais S.A.,0.03475,0.03395,
Romania,RO,0.00186,2K Telecom S.R.L.,0.08568,0.08139,0.03513
Romania,RO,0.00186,Enigma System.Net S.R.L.,0.08568,0.08139,0.03513
Romania,RO,0.00186,Lycamobile,0.08568,0.08139,0.03513
Romania,RO,0.00186,Orange Romania,0.08568,0.08139,0.03513
Romania,RO,0.00186,RCS & RDS S.A.,0.08568,0.08139,0.03513
Romania,RO,0.00186,Telekom Romania Communications S.A.,0.08568,0.08139,0.03513
Romania,RO,0.00186,Telekom Romania Mobile Communications S.A.,0.08568,0.08139,0.03513
Romania,RO,0.00186,Telekom Romania Mobile Communications S.A.,0.08568,0.08139,0.03513
Romania,RO,0.00186,Telekom Romania Mobile Communications S.A.,0.08568,0.08139,0.03513
Romania,RO,0.00186,Vodafone Romania,0.08568,0.08139,0.03513
Russia,RU,0.06977,A-Mobile,0.07519,0.07519,0.04721
Russia,RU,0.06977,Baykalwestcom,0.04404,0.04404,0.04721
Russia,RU,0.06977,Ekaterinburg-2000 LLC,0.04404,0.04404,0.04721
Russia,RU,0.06977,Enisey Telecom,0.04402,0.04402,0.04721
Russia,RU,0.06977,Global Telecom,0.04404,0.04404,0.045
Russia,RU,0.06977,Internod Ltd,0.04404,0.04404,0.04721
Russia,RU,0.06977,Iridium,0.04404,0.04404,0.04721
Russia,RU,0.06977,K-Telecom,0.04404,0.04404,0.04721
Russia,RU,0.06977,Kodotel,0.05314,0.06134,0.04721
Russia,RU,0.06977,Krymtelekom,0.04404,0.04404,0.04721
Russia,RU,0.06977,MTS,0.05314,0.06134,0.04721
Russia,RU,0.06977,MTS,0.05314,0.06134,0.04721
Russia,RU,0.06977,MTS,0.05314,0.06134,0.04721
Russia,RU,0.06977,MTS,0.05314,0.06134,0.04721
Russia,RU,0.06977,MTT,0.04404,0.04404,0.04721
Russia,RU,0.06977,MegaFon,0.05314,0.06134,0.04721
Russia,RU,0.06977,MegaFon,0.07519,0.07434,0.04721
Russia,RU,0.06977,MegaFon,0.05314,0.06134,0.04721
Russia,RU,0.06977,MegaFon,0.05314,0.06134,0.04721
Russia,RU,0.06977,MegaFon,0.05314,0.06134,0.04721
Russia,RU,0.06977,MegaFon Central Branch,0.04404,0.04354,0.04721
Russia,RU,0.06977,MegaFon Central Branch,0.07519,0.07434,0.04721
Russia,RU,0.06977,Mobile TeleSystems (MTS),0.04404,0.04404,0.04721
Russia,RU,0.06977,Mobile TeleSystems (MTS),0.07519,0.07519,0.04721
Russia,RU,0.06977,Nizhegorodskaya Cellular Communications,0.04402,0.04402,0.04721
Russia,RU,0.06977,Other,0.04404,0.04404,0.04721
Russia,RU,0.06977,Other,0.05314,0.06134,0.04721
Russia,RU,0.06977,Other,0.04404,0.04404,0.04721
Russia,RU,0.06977,Other,0.05314,0.06134,0.04721
Russia,RU,0.06977,Other,0.05314,0.06134,0.04721
Russia,RU,0.06977,Other,0.05314,0.06134,0.04721
Russia,RU,0.06977,Other,0.05314,0.06134,0.04721
Russia,RU,0.06977,Other,0.05314,0.06134,0.04721
Russia,RU,0.06977,Other,0.05314,0.06134,0.04721
Russia,RU,0.06977,Other,0.05314,0.06134,0.04721
Russia,RU,0.06977,Other,0.05314,0.06134,0.04721
Russia,RU,0.06977,SMARTS,0.04402,0.04402,0.04721
